PROV343;Uaxactun;Uaxactun;Uaxactun;;Uaxactun;;;;;;;;;x
PROV344;Dzibilchaltún;Dzibilchaltún;Dzibilchaltún;;Dzibilchaltún;;;;;;;;;x
PROV345;Edzná;Edzná;Edzná;;Edzná;;;;;;;;;x
PROV346;Uxmal;Uxmal;Uxmal;;Uxmal;;;;;;;;;x
PROV347;Mayapan;Mayapan;Mayapan;;Mayapan;;;;;;;;;x
PROV348;Okop;Okop;Okop;;Okop;;;;;;;;;x
PROV349;Mamulique;Mamulique;Mamulique;;Mamulique;;;;;;;;;x
PROV350;Caddo;Caddo;Caddo;;Caddo;;;;;;;;;x
PROV351;Patiri;Patiri;Patiri;;Patiri;;;;;;;;;x
PROV352;Bidai;Bidai;Bidai;;Bidai;;;;;;;;;x
PROV353;Akokisa;Akokisa;Akokisa;;Akokisa;;;;;;;;;x
PROV354;Okelusa;Okelusa;Okelusa;;Okelusa;;;;;;;;;x
PROV355;Atakapa;Atakapa;Atakapa;;Atakapa;;;;;;;;;x
PROV356;Kinipisa;Kinipisa;Kinipisa;;Kinipisa;;;;;;;;;x
PROV357;Chitimacha;Chitimacha;Chitimacha;;Chitimacha;;;;;;;;;x
PROV358;Tunica;Tunica;Tunica;;Tunica;;;;;;;;;x
PROV359;Paducah;Paducah;Paducah;;Paducah;;;;;;;;;x
PROV360;Osceola;Osceola;Osceola;;Osceola;;;;;;;;;x
PROV361;Nogo;Nogo;Nogo;;Nogo;;;;;;;;;x
PROV362;Chaonia;Chaonia;Chaonia;;Chaonia;;;;;;;;;x
PROV363;Mokita;Mokita;Mokita;;Mokita;;;;;;;;;x
PROV364;Saukenuk;Saukenuk;Saukenuk;;Saukenuk;;;;;;;;;x
PROV365;Nokomis;Nokomis;Nokomis;;Nokomis;;;;;;;;;x
PROV366;Ottumwa;Ottumwa;Ottumwa;;Ottumwa;;;;;;;;;x
PROV367;Makataimeshe;Makataimeshe;Makataimeshe;;Makataimeshe;;;;;;;;;x
PROV368;Taimah;Taimah;Taimah;;Taimah;;;;;;;;;x
PROV369;Meskwaki;Meskwaki;Meskwaki;;Meskwaki;;;;;;;;;x
PROV370;Milwaukee;Milwaukee;Milwaukee;;Milwaukee;;;;;;;;;x
PROV371;Oshkosh;Oshkosh;Oshkosch;;Oshkosh;;;;;;;;;x
PROV372;Knierim;Knierim;Knierim;;Knierim;;;;;;;;;x
PROV373;Chequamegon;Tchequamegon;Tschequamegon;;Chequamegon;;;;;;;;;x
PROV374;Nantounagon;Nantounagon;Nantounagon;;Nantounagon;;;;;;;;;x
PROV375;Kanabec;Kanabec;Kanabec;;Kanabec;;;;;;;;;x
PROV376;Ahgwahching;Ahgwahching;Ahgwahching;;Ahgwahching;;;;;;;;;x
PROV377;Nebagamon;Nebagamon;Nebagamon;;Nebagamon;;;;;;;;;x
PROV378;Pembina;Pembina;Pembina;;Pembina;;;;;;;;;x
PROV379;Oulu;Oulu;Oulu;;Oulu;;;;;;;;;x
PROV380;Waubun;Waubun;Waubun;;Waubun;;;;;;;;;x
PROV381;Uskabwanka;Uskabwanka;Uskabwanka;;Uskabwanka;;;;;;;;;x
PROV382;Quetico;Quetico;Quetico;;Quetico;;;;;;;;;x
PROV383;Kabetogama;Kabetogama;Kabetogama;;Kabetogama;;;;;;;;;x
PROV384;Kamanistigouian;Kamanistigouian;Kamanistigouian;;Kamanistigouian;;;;;;;;;x
PROV385;Kakagi;Kakagi;Kakagi;;Kakagi;;;;;;;;;x
PROV386;Wabakimi;Wabakimi;Wabakimi;;Wabakimi;;;;;;;;;x
PROV387;Hecla;Hecla;Hecla;;Hecla;;;;;;;;;x
PROV388;Misepawistik;Misepawistik;Misepawistik;;Misepawistik;;;;;;;;;x
PROV389;Assinica;Assinica;Assinica;;Assinica;;;;;;;;;x
PROV390;Atikaki;Atikaki;Atikaki;;Atikaki;;;;;;;;;x
PROV391;Chibougamau;Chibougamau;Chibougamau;;Chibougamau;;;;;;;;;x
PROV392;Wapusk;Wapusk;Wapusk;;Wapusk;;;;;;;;;x
PROV393;Manitoba;Manitoba;Manitoba;;Manitoba;;;;;;;;;x
PROV394;Weippe;Weippe;Weippe;;Weippe;;;;;;;;;x
PROV395;Kootenai;Kootenai;Kootenai;;Kootenai;;;;;;;;;x
PROV396;Kalispel;Kalispel;Kalispel;;Kalispel;;;;;;;;;x
PROV397;Osoyoos;Osoyoos;Osoyoos;;Osoyoos;;;;;;;;;x
PROV398;Wasatch;Wasatch;Wasatsch;;Wasatch;;;;;;;;;x
PROV399;Bannock;Bannock;Bannock;;Bannock;;;;;;;;;x
PROV400;Pocatello;Pocatello;Pocatello;;Pocatello;;;;;;;;;x
PROV401;Piegan;Piegan;Piegan;;Piegan;;;;;;;;;x
PROV402;Akaitikka;Akaitikka;Akaitikka;;Akaitikka;;;;;;;;;x
PROV403;Schitsu'umish;Schitsu'umish;Schitsu'umish;;Schitsu'umish;;;;;;;;;x
PROV404;Notus;Notus;Notus;;Notus;;;;;;;;;x
PROV405;Spokane;Spokane;Spokane;;Spokane;;;;;;;;;x
PROV406;Borah;Borah;Borah;;Borah;;;;;;;;;x
PROV407;Okanogan;Okanogan;Okanogan;;Okanogan;;;;;;;;;x
PROV408;Tucannon;Tucannon;Tucannon;;Tucannon;;;;;;;;;x
PROV409;Quatsino;Quatsino;Quatsino;;Quatsino;;;;;;;;;x
PROV410;Kitsilano;Kitsilano;Kitsilano;;Kitsilano;;;;;;;;;x
PROV411;Keewatin;Keewatin;Keewatin;;Keewatin;;;;;;;;;x
PROV412;Skagit;Skagit;Skagit;;Skagit;;;;;;;;;x
PROV413;Coweliske;Coweliske;Coweliske;;Coweliske;;;;;;;;;x
PROV414;Kitsap;Kitsap;Kitsap;;Kitsap;;;;;;;;;x
PROV415;Kalaloch;Kalaloch;Kalaloch;;Kalaloch;;;;;;;;;x
PROV416;Titonka;Titonka;Titonka;;Titonka;;;;;;;;;x
PROV417;Etzanoa;Etzanoa;Etzanoa;;Etzanoa;;;;;;;;;x
PROV418;Kitkehakhi;Kitkehakhi;Kitkehakhi;;Kitkehakhi;;;;;;;;;x
PROV419;Amaqua;Amaqua;Amaqua;;Amaqua;;;;;;;;;x
PROV420;Meenon;Meenon;Meenon;;Meenon;;;;;;;;;x
PROV421;Wausau;Wausau;Wausau;;Wausau;;;;;;;;;x
PROV422;Maquoketa;Maquoketa;Maquoketa;;Maquoketa;;;;;;;;;x
PROV423;Anoka;Anoka;Anoka;;Anoka;;;;;;;;;x
PROV424;Okabena;Okabena;Okabena;;Okabena;;;;;;;;;x
PROV425;Minisose Swnkeebi;Minisose Swnkeebi;Minisose Swnkeebi;;Minisose Swnkeebi;;;;;;;;;x
PROV426;Otsego;Otsego;Otsego;;Otsego;;;;;;;;;x
PROV427;Kakä'nikone;Kakä'nikone;Kakä'nikone;;Kakä'nikone;;;;;;;;;x
PROV428;Tawehash;Tawehash;Tawehash;;Tawehash;;;;;;;;;x
PROV429;Wahkaw;Wahkaw;Wahkaw;;Wahkaw;;;;;;;;;x
PROV430;Omaha;Omaha;Omaha;;Omaha;;;;;;;;;x
PROV431;Ptegabina;Ptegabina;Ptegabina;;Ptegabina;;;;;;;;;x
PROV432;Ponca;Ponca;Ponca;;Ponca;;;;;;;;;x
PROV433;Nodaway;Nodaway;Nodaway;;Nodaway;;;;;;;;;x
PROV434;Monona;Monona;Monona;;Monona;;;;;;;;;x
PROV435;Winnetonka;Winnetonka;Winnetonka;;Winnetonka;;;;;;;;;x
PROV436;Cato;Cato;Cato;;Cato;;;;;;;;;x
PROV437;Kuggaho;Kuggaho;Kuggaho;;Kuggaho;;;;;;;;;x
PROV438;Tanico;Tanico;Tanico;;Tanico;;;;;;;;;x
PROV439;Ozark;Ozark;Ozark;;Ozark;;;;;;;;;x
PROV440;Pocola;Pocola;Pocola;;Pocola;;;;;;;;;x
PROV441;Palisema;Palisema;Palisema;;Palisema;;;;;;;;;x
PROV442;Tuetinini;Tuetinini;Tuetinini;;Tuetinini;;;;;;;;;x
PROV443;Teya;Teya;Teya;;Teya;;;;;;;;;x
PROV444;Indeislun Nakah;Indeislun Nakah;Indeislun Nakah;;Indeislun Nakah;;;;;;;;;x
PROV445;Yojuane;Yojuane;Yojuane;;Yojuane;;;;;;;;;x
PROV446;Koroa;Koroa;Koroa;;Koroa;;;;;;;;;x
PROV447;Hachcha Osi;Hachcha Osi;Hachcha Osi;;Hachcha Osi;;;;;;;;;x
PROV448;Natchitoches;Natchitoches;Natchitoches;;Natchitoches;;;;;;;;;x
PROV449;Tiou;Tiou;Tiou;;Tiou;;;;;;;;;x
PROV450;Ndáwe Qóha;Ndáwe Qóha;Ndáwe Qóha;;Ndáwe Qóha;;;;;;;;;x
PROV451;Tawakoni;Tawakoni;Tawakoni;;Tawakoni;;;;;;;;;x
PROV452;Kadawdáachuh;Kadawdáachuh;Kadawdáachuh;;Kadawdáachuh;;;;;;;;;x
PROV453;Ammitaalasshé;Ammitaalasshé;Ammitaalasshé;;Ammitaalasshé;;;;;;;;;x
PROV454;Kirikuúrukstu;Kirikuúrukstu;Kirikuúrukstu;;Kirikuúrukstu;;;;;;;;;x
PROV455;Nanih Waiya;Nanih Waiya;Nanih Waiya;;Nanih Waiya;;;;;;;;;x
PROV456;Tutilpinco;Tutilpinco;Tutilpinco;;Tutilpinco;;;;;;;;;x
PROV457;Anilco;Anilco;Anilco;;Anilco;;;;;;;;;x
PROV458;Wapanocca;Wapanocca;Wapanocca;;Wapanocca;;;;;;;;;x
PROV459;Coahuiltecan;Coahuiltecan;Coahuiltecan;;Coahuiltecan;;;;;;;;;x
PROV460;Deadose;Deadose;Deadose;;Deadose;;;;;;;;;x
PROV461;Tonkawa;Tonkawa;Tonkawa;;Tonkawa;;;;;;;;;x
PROV462;Mayeye;Mayeye;Mayeye;;Mayeye;;;;;;;;;x
PROV463;Tomoacas;Tomoacas;Tomoacas;;Tomoacas;;;;;;;;;x
PROV464;Sana;Sana;Sana;;Sana;;;;;;;;;x
PROV465;Anáhuac;Anáhuac;Anáhuac;;Anáhuac;;;;;;;;;x
PROV466;Solano;Solano;Solano;;Solano;;;;;;;;;x
PROV467;Guachichil;Guachichil;Guachichil;;Guachichil;;;;;;;;;x
PROV468;Axocopan;Axocopan;Axocopan;;Axocopan;;;;;;;;;x
PROV469;Xilotepec;Xilotepec;Xilotepec;;Xilotepec;;;;;;;;;x
PROV470;Tepeacac;Tepeacac;Tepeacac;;Tepeacac;;;;;;;;;x
PROV471;Quiauhteopan;Quiauhteopan;Quiauhteopan;;Quiauhteopan;;;;;;;;;x
PROV472;Tlatlauhquitepec;Tlatlauhquitepec;Tlatlauhquitepec;;Tlatlauhquitepec;;;;;;;;;x
PROV473;Quauhtochco;Quauhtochco;Quauhtochco;;Quauhtochco;;;;;;;;;x
PROV474;Tuchpa;Tuchpa;Tuchpa;;Tuchpa;;;;;;;;;x
PROV475;Orizaba;Orizaba;Orizaba;;Orizaba;;;;;;;;;x
PROV476;Coatlicamac;Coatlicamac;Coatlicamac;;Coatlicamac;;;;;;;;;x
PROV477;Minatitlan;Minatitlan;Minatitlan;;Minatitlan;;;;;;;;;x
PROV478;Tontontepec;Tontontepec;Tontontepec;;Tontontepec;;;;;;;;;x
PROV479;Ctzicoac;Ctzicoac;Ctzicoac;;Ctzicoac;;;;;;;;;x
PROV480;Tlapacoyan;Tlapacoyan;Tlapacoyan;;Tlapacoyan;;;;;;;;;x
PROV481;Oaxaca;Oaxaca;Oaxaca;;Oaxaca;;;;;;;;;x
PROV482;Cuetlaxtlan;Cuetlaxtlan;Cuetlaxtlan;;Cuetlaxtlan;;;;;;;;;x
PROV483;Tamaholipa;Tamaholipa;Tamaholipa;;Tamaholipa;;;;;;;;;x
PROV484;Acolhuacan;Acolhuacan;Acolhuacan;;Acolhuacan;;;;;;;;;x
PROV485;Tlaxcala;Tlaxcala;Tlaxcala;;Tlaxcala;;;;;;;;;x
PROV486;Xabizende;Xabizende;Xabizende;;Xabizende;;;;;;;;;x
PROV487;Metztitlan;Metztitlan;Metztitlan;;Metztitlan;;;;;;;;;x
PROV488;Tochtepec;Tochtepec;Tochtepec;;Tochtepec;;;;;;;;;x
PROV489;Acapulco;Acapulco;Acapulco;;Acapulco;;;;;;;;;x
PROV490;Chilpancinco;Chilpancinco;Chilpancinco;;Chilpancinco;;;;;;;;;x
PROV491;Tututepaque;Tututepaque;Tututepaque;;Tututepaque;;;;;;;;;x
PROV492;Huaxtepec;Huaxtepec;Huaxtepec;;Huaxtepec;;;;;;;;;x
PROV493;Yopitzinco;Yopitzinco;Yopitzinco;;Yopitzinco;;;;;;;;;x
PROV494;Tlapan;Tlapan;Tlapan;;Tlapan;;;;;;;;;x
PROV495;Tulancingo;Tulancingo;Tulancingo;;Tulancingo;;;;;;;;;x
PROV496;Teotitlan;Teotitlan;Teotitlan;;Teotitlan;;;;;;;;;x
PROV497;Coayxtlahuacan;Coayxtlahuacan;Coayxtlahuacan;;Coayxtlahuacan;;;;;;;;;x
PROV498;Tlachco;Tlachco;Tlachco;;Tlachco;;;;;;;;;x
PROV499;Cihuatlan;Cihuatlan;Cihuatlan;;Cihuatlan;;;;;;;;;x
PROV500;Tepequacuilco;Tepequacuilco;Tepequacuilco;;Tepequacuilco;;;;;;;;;x
PROV501;Ixtapa;Ixtapa;Ixtapa;;Ixtapa;;;;;;;;;x
PROV502;Quauhnahuac;Quauhnahuac;Quauhnahuac;;Quauhnahuac;;;;;;;;;x
PROV503;Quahuacan;Quahuacan;Quahuacan;;Quahuacan;;;;;;;;;x
PROV504;Palaú;Palaú;Palaú;;Palaú;;;;;;;;;x
PROV505;Petlacalco;Petlacalco;Petlacalco;;Petlacalco;;;;;;;;;x
PROV506;Colima;Colima;Colima;;Colima;;;;;;;;;x
PROV507;Tlalcocauhtitlan;Tlalcocauhtitlan;Tlalcocauhtitlan;;Tlalcocauhtitlan;;;;;;;;;x
PROV508;Apatzingán;Apatzingán;Apatzingán;;Apatzingán;;;;;;;;;x
PROV509;Zacatlan;Zacatlan;Zacatlan;;Zacatlan;;;;;;;;;x
PROV510;Ocuilan;Ocuilan;Ocuilan;;Ocuilan;;;;;;;;;x
PROV511;Quaymas;Quaymas;Quaymas;;Quaymas;;;;;;;;;x
PROV512;Pitic;Pitic;Pitic;;Pitic;;;;;;;;;x
PROV513;Tehuima;Tehuima;Tehuima;;Tehuima;;;;;;;;;x
PROV514;Ures;Ures;Ures;;Ures;;;;;;;;;x
PROV515;Ostimura;Ostimura;Ostimura;;Ostimura;;;;;;;;;x
PROV516;Nuri;Nuri;Nuri;;Nuri;;;;;;;;;x
PROV517;Taos;Taos;Taos;;Taos;;;;;;;;;x
PROV518;Ka'igwu;Ka'igwu;Ka'igwu;;Ka'igwu;;;;;;;;;x
PROV519;Oóhenungpa;Oóhenungpa;Oóhenungpa;;Oóhenungpa;;;;;;;;;x
PROV520;Panismaha;Panismaha;Panismaha;;Panismaha;;;;;;;;;x
PROV521;Jumano;Jumano;Jumano;;Jumano;;;;;;;;;x
PROV522;Tanpachoas;Tanpachoas;Tanpachoas;;Tanpachoas;;;;;;;;;x
PROV523;Caguate;Caguate;Caguate;;Caguate;;;;;;;;;x
PROV524;Querecho;Querecho;Querecho;;Querecho;;;;;;;;;x
PROV525;Haisndayin;Haisndayin;Haisndayin;;Haisndayin;;;;;;;;;x
PROV526;Otoe;Otoe;Otoe;;Otoe;;;;;;;;;x
PROV527;Neosho;Neosho;Neosho;;Neosho;;;;;;;;;x
PROV528;Skiri;Skiri;Skiri;;Skiri;;;;;;;;;x
PROV529;Hanska;Hanska;Hanska;;Hanska;;;;;;;;;x
PROV530;Chokio;Chokio;Chokio;;Chokio;;;;;;;;;x
PROV531;Wichita;Wichita;Wichita;;Wichita;;;;;;;;;x
PROV532;Tó Pee Kuh;Tó Pee Kuh;Tó Pee Kuh;;Tó Pee Kuh;;;;;;;;;x
PROV533;Aguacane;Aguacane;Aguacane;;Aguacane;;;;;;;;;x
PROV534;Otahkoiitahtayi;Otahkoiitahtayi;Otahkoiitahtayi;;Otahkoiitahtayi;;;;;;;;;x
PROV535;Baahpuuo;Baahpuuo;Baahpuuo;;Baahpuuo;;;;;;;;;x
PROV536;Kwantuqnu;Kwantuqnu;Kwantuqnu;;Kwantuqnu;;;;;;;;;x
PROV537;Natagé;Natagé;Natagé;;Natagé;;;;;;;;;x
PROV538;Tabas;Tabas;Tabas;;Tabas;;;;;;;;;x
PROV539;Nokoni;Nokoni;Nokoni;;Nokoni;;;;;;;;;x
PROV540;Arapaho;Arapaho;Arapaho;;Arapaho;;;;;;;;;x
PROV541;Hiakim;Hiakim;Hiakim;;Hiakim;;;;;;;;;x
PROV542;Socaaix;Socaaix;Socaaix;;Socaaix;;;;;;;;;x
PROV543;Cochimí;Cochimí;Cochimí;;Cochimí;;;;;;;;;x
PROV544;Ashshipíte;Ashshipíte;Ashshipíte;;Ashshipíte;;;;;;;;;x
PROV545;Kawulk;Kawulk;Kawulk;;Kawulk;;;;;;;;;x
PROV546;Niitsítapi;Niitsítapi;Niitsítapi;;Niitsítapi;;;;;;;;;x
PROV547;Bilapchashee;Bilapchashee;Bilapchashee;;Bilapchashee;;;;;;;;;x
PROV548;Ashalaho;Ashalaho;Ashalaho;;Ashalaho;;;;;;;;;x
PROV549;Pembina;Pembina;Pembina;;Pembina;;;;;;;;;x
PROV550;Chaui;Chaui;Chaui;;Chaui;;;;;;;;;x
PROV551;Wadopahnatonwan;Wadopahnatonwan;Wadopahnatonwan;;Wadopahnatonwan;;;;;;;;;x
PROV552;Oglala;Oglala;Oglala;;Oglala;;;;;;;;;x
PROV553;Canhewincasta;Canhewincasta;Canhewincasta;;Canhewincasta;;;;;;;;;x
PROV554;Waziyamwincasta;Waziyamwincasta;Waziyamwincasta;;Waziyamwincasta;;;;;;;;;x
PROV555;Shasta;Shasta;Shasta;;Shasta;;;;;;;;;x
PROV556;Ochoco;Ochoco;Ochoco;;Ochoco;;;;;;;;;x
PROV557;Kumeyaay;Kumeyaay;Kumeyaay;;Kumeyaay;;;;;;;;;x
PROV558;Kiliwa;Kiliwa;Kiliwa;;Kiliwa;;;;;;;;;x
PROV559;Payomkowishum;Payomkowishum;Payomkowishum;;Payomkowishum;;;;;;;;;x
PROV560;Pericú;Pericú;Pericú;;Pericú;;;;;;;;;x
PROV561;Waikuri;Waikuri;Waikuri;;Waikuri;;;;;;;;;x
PROV562;Monqui;Monqui;Monqui;;Monqui;;;;;;;;;x
PROV563;Paipai;Paipai;Paipai;;Paipai;;;;;;;;;x
PROV564;Tachi;Tachi;Tachi;;Tachi;;;;;;;;;x
PROV565;Lesamo;Lesamo;Lesamo;;Lesamo;;;;;;;;;x
PROV566;Rumsen;Rumsen;Rumsen;;Rumsen;;;;;;;;;x
PROV567;Indogahwincasta;Indogahwincasta;Indogahwincasta;;Indogahwincasta;;;;;;;;;x
PROV568;Winona;Winona;Winona;;Winona;;;;;;;;;x
PROV569;Shuswap;Shuswap;Shuswap;;Shuswap;;;;;;;;;x
PROV570;Benewah;Benewah;Benewah;;Benewah;;;;;;;;;x
PROV571;Tolowa;Tolowa;Tolowa;;Tolowa;;;;;;;;;x
PROV572;Washtucna;Washtucna;Washtucna;;Washtucna;;;;;;;;;x
PROV573;Tualatin;Tualatin;Tualatin;;Tualatin;;;;;;;;;x
PROV574;Karuk;Karuk;Karuk;;Karuk;;;;;;;;;x
PROV575;Olekwo'l;Olekwo'l;Olekwo'l;;Olekwo'l;;;;;;;;;x
PROV576;Echeedickarshahshay;Echeedickarshahshay;Echeedickarshahshay;;Echeedickarshahshay;;;;;;;;;x
PROV577;Cheetiish;Cheetiish;Cheetiish;;Cheetiish;;;;;;;;;x
PROV578;Absaroka;Absaroka;Absaroka;;Absaroka;;;;;;;;;x
PROV579;Manso;Manso;Manso;;Manso;;;;;;;;;x
PROV580;Miniconjou;Miniconjou;Miniconjou;;Miniconjou;;;;;;;;;x
PROV581;Sahnish;Sahnish;Sahnish;;Sahnish;;;;;;;;;x
PROV582;Yakima;Yakima;Yakima;;Yakima;;;;;;;;;x
PROV583;Walla Walla;Walla Walla;Walla Walla;;Walla Walla;;;;;;;;;x
PROV584;Wallowa;Wallowa;Wallowa;;Wallowa;;;;;;;;;x
PROV585;Kittitas;Kittitas;Kittitas;;Kittitas;;;;;;;;;x
PROV586;Umatilla;Umatilla;Umatilla;;Umatilla;;;;;;;;;x
PROV587;Ni'ekeni;Ni'ekeni;Ni'ekeni;;Ni'ekeni;;;;;;;;;x
PROV588;Ópata;Ópata;Ópata;;Ópata;;;;;;;;;x
PROV589;Jova;Jova;Jova;;Jova;;;;;;;;;x
PROV590;Concho;Concho;Concho;;Concho;;;;;;;;;x
PROV591;Suma;Suma;Suma;;Suma;;;;;;;;;x
PROV592;Cananea;Cananea;Cananea;;Cananea;;;;;;;;;x
PROV593;Chukchansi;Chukchansi;Chukchansi;;Chukchansi;;;;;;;;;x
PROV594;Chumash;Chumash;Chumash;;Chumash;;;;;;;;;x
PROV595;Tihachipia;Tihachipia;Tihachipia;;Tihachipia;;;;;;;;;x
PROV596;Tana;Tana;Tana;;Tana;;;;;;;;;x
PROV597;Taaqtam;Taaqtam;Taaqtam;;Taaqtam;;;;;;;;;x
PROV598;Mulegé;Mulegé;Mulegé;;Mulegé;;;;;;;;;x
PROV599;Tantáwats;Tantáwats;Tantáwats;;Tantáwats;;;;;;;;;x
PROV600;Altamura;Altamura;Altamura;;Altamura;;;;;;;;;x
PROV601;Mazatlan;Mazatlan;Mazatlan;;Mazatlan;;;;;;;;;x
PROV602;Ocoroni;Ocoroni;Ocoroni;;Ocoroni;;;;;;;;;x
PROV603;U'uvak;U'uvak;U'uvak;;U'uvak;;;;;;;;;x
PROV604;Cuk Son;Cuk Son;Cuk Son;;Cuk Son;;;;;;;;;x
PROV605;Cuk Do'ag;Cuk Do'ag;Cuk Do'ag;;Cuk Do'ag;;;;;;;;;x
PROV606;Yuum;Yuum;Yuum;;Yuum;;;;;;;;;x
PROV607;Cocopa;Cocopa;Cocopa;;Cocopa;;;;;;;;;x
PROV608;Miwok;Miwok;Miwok;;Miwok;;;;;;;;;x
PROV609;Zacatecos;Zacatecos;Zacatecos;;Zacatecos;;;;;;;;;x
PROV610;Tlahualilo;Tlahualilo;Tlahualilo;;Tlahualilo;;;;;;;;;x
PROV611;Chihuahua;Chihuahua;Chihuahua;;Chihuahua;;;;;;;;;x
PROV612;Moanunt;Moanunt;Moanunt;;Moanunt;;;;;;;;;x
PROV613;Parral;Parral;Parral;;Parral;;;;;;;;;x
PROV614;Acuna;Acuna;Acuna;;Acuna;;;;;;;;;x
PROV615;O'ob No'ok;O'ob No'ok;O'ob No'ok;;O'ob No'ok;;;;;;;;;x
PROV616;Patwin;Patwin;Patwin;;Patwin;;;;;;;;;x
PROV617;Wintu;Wintu;Wintu;;Wintu;;;;;;;;;x
PROV618;Koyom'kawi;Koyom'kawi;Koyom'kawi;;Koyom'kawi;;;;;;;;;x
PROV619;Karkin;Karkin;Karkin;;Karkin;;;;;;;;;x
PROV620;Pomo;Pomo;Pomo;;Pomo;;;;;;;;;x
PROV621;Maidu;Maidu;Maidu;;Maidu;;;;;;;;;x
PROV622;Ajúmmááwí;Ajúmmááwí;Ajúmmááwí;;Ajúmmááwí;;;;;;;;;x
PROV623;Goshute;Goshute;Goshute;;Goshute;;;;;;;;;x
PROV624;Wasco-Wishram;Wasco-Wishram;Wasco-Wishram;;Wasco-Wishram;;;;;;;;;x
PROV625;Ute;Ute;Ute;;Ute;;;;;;;;;x
PROV626;Talca;Talca;Talca;;Talca;;;;;;;;;x
PROV627;Tucuman;Tucuman;Tucuman;;Tucuman;;;;;;;;;x
PROV628;Aconcagua;Aconcagua;Aconcagua;;Aconcagua;;;;;;;;;x
PROV629;Oruro;Oruro;Oruro;;Oruro;;;;;;;;;x
PROV630;Curva;Curva;Curva;;Curva;;;;;;;;;x
PROV631;Yacuma;Yacuma;Yacuma;;Yacuma;;;;;;;;;x
#PROV632;Khorasan;Khorassan;Khorasan;;Khorasan;;;;;;;;;x
PROV633;Cuzco;Cuzco;Cuzco;;Cuzco;;;;;;;;;x
PROV634;Yurimaguas;Yurimaguas;Yurimaguas;;Yurimaguas;;;;;;;;;x
PROV635;Tarapoto;Tarapoto;Tarapoto;;Tarapoto;;;;;;;;;x
PROV636;Tocache;Tocache;Tocache;;Tocache;;;;;;;;;x
PROV637;Tarapacá;Tarapacá;Tarapacá;;Tarapacá;;;;;;;;;x
PROV638;Cundinamarca;Cundinamarca;Cundinamarca;;Cundinamarca;;;;;;;;;x
PROV639;Bucaramanga;Bucaramanga;Bucaramanga;;Bucaramanga;;;;;;;;;x
PROV640;Mitu;Mitu;Mitu;;Mitu;;;;;;;;;x
PROV641;Yopal;Yopal;Yopal;;Yopal;;;;;;;;;x
PROV642;Boyacá;Boyacá;Boyacá;;Boyacá;;;;;;;;;x
PROV643;Tamshiyaca;Tamshiyaca;Tamshiyaca;;Tamshiyaca;;;;;;;;;x
PROV644;Tolima;Tolima;Tolima;;Tolima;;;;;;;;;x
PROV645;Ampiyacu;Ampiyacu;Ampiyacu;;Ampiyacu;;;;;;;;;x
PROV646;Hunza;Hunza;Hunza;;Hunza;;;;;;;;;x
PROV647;Bocata;Bocata;Bocata;;Bocata;;;;;;;;;x
PROV648;Iquitos;Iquitos;Iquitos;;Iquitos;;;;;;;;;x
PROV649;Abancay;Abancay;Abancay;;Abancay;;;;;;;;;x
PROV650;Nazca;Nazca;Nazca;;Nazca;;;;;;;;;x
PROV651;Yurubi;Yurubi;Yurubi;;Yurubi;;;;;;;;;x
PROV652;Mariche;Mariche;Mariche;;Mariche;;;;;;;;;x
PROV653;Caquetio;Caquetio;Caquetio;;Caquetio;;;;;;;;;x
PROV654;Pachaconas;Pachaconas;Pachaconas;;Pachaconas;;;;;;;;;x
PROV655;Chan Chan;Tchan Tchan;Tschan Tschan;;Chan Chan;;;;;;;;;x
PROV656;Fusagasuga;Fusagasuga;Fusagasuga;;Fusagasuga;;;;;;;;;x
PROV657;Tumbes;Tumbes;Tumbes;;Tumbes;;;;;;;;;x
PROV658;Nukak Tunahi;Nukak Tunahi;Nukak Tunahi;;Nukak Tunahi;;;;;;;;;x
PROV659;Calamar;Calamar;Calamar;;Calamar;;;;;;;;;x
PROV660;Aruwage;Aruwage;Aruwage;;Aruwage;;;;;;;;;x
PROV661;Potosi;Potosi;Potosi;;Potosi;;;;;;;;;x
PROV662;Incallacta;Incallacta;Incallacta;;Incallacta;;;;;;;;;x
PROV663;Sumapaz;Sumapaz;Sumapaz;;Sumapaz;;;;;;;;;x
PROV664;Piura;Piura;Piura;;Piura;;;;;;;;;x
PROV665;Limaq;Limaq;Limaq;;Limaq;;;;;;;;;x
PROV666;Cajamarca;Cajamarca;Cajamarca;;Cajamarca;;;;;;;;;x
PROV667;Chachapoyas;Chachapoyas;Chachapoyas;;Chachapoyas;;;;;;;;;x
PROV668;Tocoa;Tocoa;Tocoa;;Tocoa;;;;;;;;;x
PROV669;Jutiapa;Jutiapa;Jutiapa;;Jutiapa;;;;;;;;;x
PROV670;Catacamas;Catacamas;Catacamas;;Catacamas;;;;;;;;;x
PROV671;Comayagua;Comayagua;Comayagua;;Comayagua;;;;;;;;;x
PROV672;Choluteca;Choluteca;Choluteca;;Choluteca;;;;;;;;;x
PROV673;Terreon;Terreon;Terreon;;Terreon;;;;;;;;;x
PROV674;Caliacan;Caliacan;Caliacan;;Caliacan;;;;;;;;;x
PROV675;Guamuchil;Guamuchil;Guamuchil;;Guamuchil;;;;;;;;;x
PROV676;Matehuala;Matehuala;Matehuala;;Matehuala;;;;;;;;;x
