ma_i_an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;Ma-i-an;x
title_regent_bugi;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;x
title_ruler_consort_bugi;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
title_ruler_consort_female_bugi;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
baron_title_ruler_consort_bugi;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_title_ruler_consort_female_bugi;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
count_title_ruler_consort_bugi;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_title_ruler_consort_female_bugi;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
duke_title_ruler_consort_bugi;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_title_ruler_consort_female_bugi;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
emperor_title_ruler_consort_bugi;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_title_ruler_consort_female_bugi;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
title_queen_mother_bugi;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
emperor_title_queen_mother_female_bugi;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
title_prince_bugi;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;x
title_prince_female_bugi;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;x
emperor_minahasa;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_female_minahasa;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
empire_of_minahasa;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;x
king_minahasa;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
king_female_minahasa;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
kingdom_of_minahasa;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;x
duke_minahasa;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_female_minahasa;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duchy_of_minahasa;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;x
count_minahasa;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_female_minahasa;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
county_of_minahasa;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;x
baron_minahasa;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_female_minahasa;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
barony_of_minahasa;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;x
title_regent_minahasa;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;x
title_ruler_consort_minahasa;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
title_ruler_consort_female_minahasa;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
baron_title_ruler_consort_minahasa;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_title_ruler_consort_female_minahasa;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
count_title_ruler_consort_minahasa;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_title_ruler_consort_female_minahasa;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
duke_title_ruler_consort_minahasa;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_title_ruler_consort_female_minahasa;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
emperor_title_ruler_consort_minahasa;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_title_ruler_consort_female_minahasa;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
title_queen_mother_minahasa;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
emperor_title_queen_mother_female_minahasa;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
title_prince_minahasa;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;x
title_prince_female_minahasa;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;x
emperor_malukan;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_female_malukan;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
empire_of_malukan;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;x
king_malukan;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
king_female_malukan;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
kingdom_of_malukan;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;x
duke_malukan;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_female_malukan;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duchy_of_malukan;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;x
count_malukan;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_female_malukan;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
county_of_malukan;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;x
baron_malukan;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_female_malukan;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
barony_of_malukan;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;x
title_regent_malukan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;x
title_ruler_consort_malukan;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
title_ruler_consort_female_malukan;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
baron_title_ruler_consort_malukan;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_title_ruler_consort_female_malukan;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
count_title_ruler_consort_malukan;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_title_ruler_consort_female_malukan;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
duke_title_ruler_consort_malukan;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_title_ruler_consort_female_malukan;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
emperor_title_ruler_consort_malukan;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_title_ruler_consort_female_malukan;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
title_queen_mother_malukan;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
emperor_title_queen_mother_female_malukan;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
title_prince_malukan;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;x
title_prince_female_malukan;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;x
emperor_tenggaran;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_female_tenggaran;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
empire_of_tenggaran;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;Maharerajaan of;x
king_tenggaran;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
king_female_tenggaran;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
kingdom_of_tenggaran;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;Rerajaan of;x
duke_tenggaran;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_female_tenggaran;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duchy_of_tenggaran;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;Kadipaten of;x
count_tenggaran;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_female_tenggaran;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
county_of_tenggaran;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;Kabupaten of;x
baron_tenggaran;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_female_tenggaran;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
barony_of_tenggaran;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;Pur of;x
title_regent_tenggaran;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;Wali Kerajaan;x
title_ruler_consort_tenggaran;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
title_ruler_consort_female_tenggaran;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;Ratu;x
baron_title_ruler_consort_tenggaran;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;Purpati;x
baron_title_ruler_consort_female_tenggaran;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;Purpatni;x
count_title_ruler_consort_tenggaran;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
count_title_ruler_consort_female_tenggaran;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;Bupati;x
duke_title_ruler_consort_tenggaran;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
duke_title_ruler_consort_female_tenggaran;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;Adipati;x
emperor_title_ruler_consort_tenggaran;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
emperor_title_ruler_consort_female_tenggaran;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;Maharatu;x
title_queen_mother_tenggaran;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
emperor_title_queen_mother_female_tenggaran;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;Ibu Suri;x
title_prince_tenggaran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;Pangeran;x
title_prince_female_tenggaran;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;Putri;x
emperor_malay;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;x
emperor_female_malay;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;x
emperor_title_ruler_consort_malay;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;Maharajadhiraja;x
emperor_title_ruler_consort_female_malay;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;Maharanadhiraja;x
emperor_title_queen_mother_female_malay;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;x
empire_of_malay;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;Rajya of;x
empire_malay;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;Rajya;x
city_emperor_malay;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;x
city_emperor_female_malay;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;x
city_emperor_title_ruler_consort_malay;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;Parthiva;x
city_emperor_title_ruler_consort_female_malay;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;Parthivi;x
city_emperor_title_queen_mother_female_malay;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;Parthivamata;x
city_empire_of_malay;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;Desha of;x
city_empire_malay;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;Desha;x
king_malay;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
king_female_malay;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;x
title_ruler_consort_malay;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;Maharaja;x
title_ruler_consort_female_malay;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;Maharani;x
title_queen_mother_malay;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;Maharajamata;x
kingdom_of_malay;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;Rashtra of;x
kingdom_malay;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;Rashtra;x
city_king_malay;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;x
city_king_female_malay;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;x
city_title_ruler_consort_malay;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;Uparika;x
city_title_ruler_consort_female_malay;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;Uparikini;x
city_title_queen_mother_malay;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;Uparikamata;x
city_kingdom_of_malay;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;Bhukti of;x
city_kingdom_malay;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;Bhukti;x
duke_malay;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
duke_female_malay;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;x
duke_title_ruler_consort_malay;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;Raja;x
duke_title_ruler_consort_female_malay;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;Rani;x
duchy_of_malay;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;Kshetra of;x
duchy_malay;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;Kshetra;x
city_duke_malay;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;x
city_duke_female_malay;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;x
city_duke_title_ruler_consort_malay;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;Vishayapati;x
city_duke_title_ruler_consort_female_malay;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;Vishayapatni;x
city_duchy_of_malay;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;Vishaya of;x
city_duchy_malay;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;Vishaya;x
count_malay;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;x
count_female_malay;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;x
count_title_ruler_consort_malay;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;Thakur;x
count_title_ruler_consort_female_malay;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;Thakurani;x
